"country_region_code","country_region","sub_country","sub_region_1","sub_region_2","iso_3166_2_code","census_fips_code","date","weekday","retail_and_recreation_percent_change_from_baseline","grocery_and_pharmacy_percent_change_from_baseline","parks_percent_change_from_baseline","transit_stations_percent_change_from_baseline","workplaces_percent_change_from_baseline","residential_percent_change_from_baseline"
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-13,"Monday",-71,-41,-39,-67,-79,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-14,"Tuesday",-58,-19,-12,-38,-59,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-15,"Wednesday",-61,-22,-21,-42,-58,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-16,"Thursday",-60,-23,-14,-42,-58,22
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-17,"Friday",-63,-25,-24,-44,-57,23
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-18,"Saturday",-72,-31,-43,-48,-46,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-19,"Sunday",-72,-34,-9,-42,-40,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-20,"Monday",-61,-26,-15,-43,-54,20
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-21,"Tuesday",-61,-23,-8,-42,-55,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-22,"Wednesday",-62,-24,-13,-38,-55,20
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-23,"Thursday",-62,-23,-9,-40,-55,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-24,"Friday",-63,-23,-11,-41,-54,22
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-25,"Saturday",-68,-25,-21,-34,-42,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-26,"Sunday",-69,-32,-21,-41,-37,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-27,"Monday",-59,-26,-18,-40,-53,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-28,"Tuesday",-60,-25,-31,-43,-54,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-29,"Wednesday",-63,-26,-34,-46,-54,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-04-30,"Thursday",-62,-21,-23,-40,-54,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-01,"Friday",-65,-24,-17,-41,-52,22
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-02,"Saturday",-68,-27,-15,-31,-42,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-03,"Sunday",-70,-29,-17,-40,-37,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-04,"Monday",-58,-24,-9,-35,-51,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-05,"Tuesday",-59,-22,2,-35,-52,20
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-06,"Wednesday",-59,-18,3,-29,-50,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-07,"Thursday",-52,-9,5,-30,-52,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-08,"Friday",-67,-29,1,-48,-70,26
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-09,"Saturday",-67,-24,-1,-28,-41,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-10,"Sunday",-72,-32,-50,-52,-38,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-11,"Monday",-56,-22,-15,-37,-50,18
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-12,"Tuesday",-57,-17,0,-32,-49,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-13,"Wednesday",-58,-17,8,-29,-48,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-14,"Thursday",-55,-15,36,-23,-48,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-15,"Friday",-57,-17,35,-28,-46,19
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-16,"Saturday",-62,-16,28,-22,-36,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-17,"Sunday",-62,-18,52,-18,-30,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-18,"Monday",-50,-16,27,-25,-45,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-19,"Tuesday",-52,-12,52,-21,-46,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-20,"Wednesday",-54,-9,44,-20,-46,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-21,"Thursday",-51,-9,42,-23,-46,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-22,"Friday",-54,-14,10,-29,-45,18
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-23,"Saturday",-60,-17,-2,-25,-33,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-24,"Sunday",-60,-18,40,-25,-28,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-25,"Monday",-57,-20,99,-33,-71,21
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-26,"Tuesday",-47,-6,61,-19,-45,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-27,"Wednesday",-49,-7,62,-18,-44,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-28,"Thursday",-47,-5,72,-20,-45,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-29,"Friday",-50,-8,53,-24,-43,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-30,"Saturday",-57,-10,50,-10,-25,10
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-05-31,"Sunday",-57,-9,79,-6,-17,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-01,"Monday",-43,-7,63,-20,-38,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-02,"Tuesday",-47,-9,76,-16,-39,14
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-03,"Wednesday",-50,-12,-14,-31,-41,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-04,"Thursday",-48,-9,24,-22,-40,15
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-05,"Friday",-52,-13,-3,-28,-39,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-06,"Saturday",-57,-13,-14,-31,-27,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-07,"Sunday",-57,-14,3,-33,-23,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-08,"Monday",-43,-13,36,-22,-36,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-09,"Tuesday",-45,-11,61,-17,-37,14
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-10,"Wednesday",-47,-9,-9,-27,-38,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-11,"Thursday",-47,-12,-12,-29,-38,16
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-12,"Friday",-52,-15,-27,-34,-37,17
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-13,"Saturday",-54,-8,49,-15,-17,9
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-14,"Sunday",-52,-8,70,-9,-8,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-15,"Monday",-35,-8,37,-11,-34,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-16,"Tuesday",-37,-5,39,-13,-35,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-17,"Wednesday",-39,-5,26,-12,-35,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-18,"Thursday",-43,-11,-15,-32,-39,15
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-19,"Friday",-42,-7,4,-26,-35,14
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-20,"Saturday",-46,-3,29,-4,-15,7
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-21,"Sunday",-46,-3,41,-6,-3,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-22,"Monday",-34,-7,38,-17,-34,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-23,"Tuesday",-35,-2,55,-14,-36,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-24,"Wednesday",-40,-1,31,-19,-34,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-25,"Thursday",-36,1,40,-18,-35,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-26,"Friday",-40,-3,7,-22,-35,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-27,"Saturday",-44,-4,-14,-15,-21,9
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-28,"Sunday",-45,-5,6,-20,-13,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-29,"Monday",-34,-10,-18,-29,-32,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-06-30,"Tuesday",-29,-4,25,-18,-32,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-01,"Wednesday",-33,-5,10,-22,-32,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-02,"Thursday",-35,-7,1,-28,-34,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-03,"Friday",-39,-7,-3,-25,-33,13
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-04,"Saturday",-40,-8,8,-17,-13,6
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-05,"Sunday",-40,-12,31,-21,-6,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-06,"Monday",-26,-7,25,-17,-33,9
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-07,"Tuesday",-31,-8,6,-22,-35,12
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-08,"Wednesday",-31,-7,16,-18,-31,10
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-09,"Thursday",-32,-7,12,-26,-33,11
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-10,"Friday",-35,-6,16,-18,-32,11
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-11,"Saturday",-36,-6,53,-1,-10,4
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-12,"Sunday",-36,-6,81,-1,-6,NA
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-13,"Monday",-25,-8,23,-17,-32,9
"GB","United Kingdom","England","North Lincolnshire","","GB-NLN",NA,2020-07-14,"Tuesday",-26,-6,43,-17,-33,10
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-15,"Saturday",-18,-7,-53,-15,-7,3
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-16,"Sunday",-13,-6,-37,-2,-2,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-17,"Monday",8,2,26,10,-16,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-18,"Tuesday",12,3,29,14,-16,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-19,"Wednesday",2,-1,6,14,-16,3
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-20,"Thursday",5,2,17,2,-17,3
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-21,"Friday",9,0,23,10,-17,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-22,"Saturday",-5,-3,-14,2,-3,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-23,"Sunday",-4,-2,-6,5,-2,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-24,"Monday",-10,-2,-21,9,-3,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-25,"Tuesday",-6,5,-1,10,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-26,"Wednesday",-2,-1,9,12,0,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-27,"Thursday",2,3,27,8,0,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-28,"Friday",-7,1,-23,6,-3,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-02-29,"Saturday",-2,2,-29,3,1,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-01,"Sunday",3,2,4,1,-1,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-02,"Monday",4,6,22,5,0,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-03,"Tuesday",3,7,36,4,0,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-04,"Wednesday",-7,4,-13,5,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-05,"Thursday",-2,4,2,2,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-06,"Friday",5,5,23,9,1,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-07,"Saturday",2,2,4,3,1,0
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-08,"Sunday",3,5,17,6,0,-1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-09,"Monday",-3,4,-3,4,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-10,"Tuesday",4,7,4,0,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-11,"Wednesday",0,5,17,7,0,1
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-12,"Thursday",-2,9,11,-4,-2,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-13,"Friday",-2,9,17,-5,-4,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-14,"Saturday",-3,7,4,-13,-4,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-15,"Sunday",-15,8,-20,-28,-8,2
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-16,"Monday",2,22,45,-17,-8,3
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-17,"Tuesday",-12,25,12,-30,-14,7
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-18,"Wednesday",-21,19,-1,-36,-23,11
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-19,"Thursday",-24,18,-3,-47,-28,13
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-20,"Friday",-27,5,6,-50,-29,13
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-21,"Saturday",-44,0,30,-57,-27,11
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-22,"Sunday",-51,-15,37,-64,-31,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-23,"Monday",-44,-10,11,-63,-44,17
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-24,"Tuesday",-70,-27,1,-70,-58,24
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-25,"Wednesday",-73,-29,1,-72,-63,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-26,"Thursday",-73,-31,9,-78,-66,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-27,"Friday",-75,-34,-27,-81,-65,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-28,"Saturday",-84,-45,-57,-85,-57,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-29,"Sunday",-84,-50,-52,-88,-54,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-30,"Monday",-72,-37,-26,-82,-67,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-03-31,"Tuesday",-71,-32,-9,-78,-69,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-01,"Wednesday",-74,-37,-27,-78,-68,28
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-02,"Thursday",-75,-35,-13,-82,-69,28
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-03,"Friday",-75,-34,-17,-83,-67,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-04,"Saturday",-82,-43,-41,-83,-55,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-05,"Sunday",-82,-47,-38,-87,-53,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-06,"Monday",-72,-35,-13,-81,-68,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-07,"Tuesday",-72,-33,4,-78,-69,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-08,"Wednesday",-72,-31,-3,-75,-69,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-09,"Thursday",-68,-23,9,-79,-68,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-10,"Friday",-77,-40,1,-85,-81,31
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-11,"Saturday",-81,-39,-37,-82,-57,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-12,"Sunday",-88,-71,-35,-87,-58,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-13,"Monday",-79,-45,-7,-86,-83,31
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-14,"Tuesday",-69,-28,4,-77,-68,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-15,"Wednesday",-71,-32,4,-75,-67,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-16,"Thursday",-71,-31,12,-79,-67,28
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-17,"Friday",-78,-38,-53,-86,-68,29
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-18,"Saturday",-81,-42,-55,-85,-52,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-19,"Sunday",-79,-44,-11,-83,-47,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-20,"Monday",-70,-34,7,-80,-66,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-21,"Tuesday",-68,-30,29,-74,-67,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-22,"Wednesday",-70,-30,21,-70,-66,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-23,"Thursday",-69,-28,41,-77,-66,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-24,"Friday",-70,-31,9,-78,-64,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-25,"Saturday",-76,-37,-12,-76,-49,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-26,"Sunday",-77,-41,-1,-81,-46,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-27,"Monday",-67,-32,4,-77,-64,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-28,"Tuesday",-73,-34,-38,-79,-66,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-29,"Wednesday",-72,-33,-18,-70,-65,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-04-30,"Thursday",-73,-30,-11,-76,-66,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-01,"Friday",-73,-31,-11,-76,-63,27
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-02,"Saturday",-78,-36,-7,-74,-47,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-03,"Sunday",-81,-42,-33,-81,-47,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-04,"Monday",-68,-30,22,-75,-63,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-05,"Tuesday",-69,-29,19,-71,-64,26
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-06,"Wednesday",-68,-24,41,-63,-63,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-07,"Thursday",-64,-18,47,-71,-63,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-08,"Friday",-74,-32,51,-77,-77,29
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-09,"Saturday",-76,-33,5,-73,-48,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-10,"Sunday",-81,-40,-40,-84,-47,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-11,"Monday",-67,-27,3,-75,-61,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-12,"Tuesday",-62,-20,55,-68,-61,24
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-13,"Wednesday",-65,-23,33,-65,-61,25
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-14,"Thursday",-62,-20,87,-67,-61,22
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-15,"Friday",-64,-23,58,-69,-59,23
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-16,"Saturday",-71,-28,25,-65,-42,15
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-17,"Sunday",-69,-28,41,-72,-37,NA
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-18,"Monday",-57,-22,66,-67,-59,22
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-19,"Tuesday",-58,-19,96,-61,-59,22
"GB","United Kingdom","England","North Somerset","","GB-NSM",NA,2020-05-20,"Wednesday",-57,-16,140,-52,-59,22
